Caller,Callee,Call Type,Radare2,Ghidra,Angr_Fast,Angr_Emul,GCC
elf_x86_64_grok_prstatus,0x58,Low-Low,Y,N,N,N,N
elf_x86_64_merge_symbol,bfd_make_section_old_way,Low-Low,Y,N,N,N,N
elf_x86_64_reloc_type_class,0x880,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,0x38,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,0x50,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,0x60,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,0x878,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,0x880,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_rela_local_sym,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_section_offset,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_single_rel_hdr,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_string_from_elf_section,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_symbol_refs_local_p,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_elf_x86_get_local_sym_hash,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_final_link_relocate,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_unrecognized_reloc,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_x86_elf_dtpoff_base,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_x86_elf_link_report_relative_reloc,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_x86_elf_link_symbol_references_local,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,bfd_x86_elf_set_tls_module_base,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,elf_x86_64_rtype_to_howto,Low-Low,Y,N,N,N,N
elf_x86_64_relocate_section,elf_x86_64_tls_transition,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,0x50,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,0x878,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,0x880,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_gc_record_vtentry,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_gc_record_vtinherit,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_get_link_hash_entry,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_mmap_section_contents,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_munmap_section_contents,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_rela_local_sym,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_x86_get_local_sym_hash,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_elf_x86_valid_reloc_p,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_final_link_relocate,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_reloc_offset_in_range,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_section_from_elf_index,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_sym_from_r_symndx,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,bfd_x86_elf_link_symbol_references_local,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,elf_x86_64_rtype_to_howto,Low-Low,Y,N,N,N,N
elf_x86_64_scan_relocs,elf_x86_64_tls_transition,Low-Low,Y,N,N,N,N
elf_x86_64_tls_transition,0x880,Low-Low,Y,N,N,N,N
elf_x86_allocate_dynrelocs,bfd_elf_allocate_ifunc_dyn_relocs,Low-Low,Y,N,N,N,N
elf_x86_allocate_dynrelocs,bfd_elf_link_record_dynamic_symbol,Low-Low,Y,N,N,N,N
elf_x86_allocate_dynrelocs,bfd_elf_symbol_refs_local_p,Low-Low,Y,N,N,N,N
elf_x86_allocate_dynrelocs,bfd_x86_elf_link_symbol_references_local,Low-Low,Y,N,N,N,N
elf_x86_allocate_local_dynreloc,elf_x86_allocate_dynrelocs,Low-Low,Y,N,N,N,N
elf_x86_compute_dl_relr_bitmap,elf32_dt_relr_bitmap_add,Low-Low,Y,N,N,N,N
elf_x86_compute_dl_relr_bitmap,elf64_dt_relr_bitmap_add,Low-Low,Y,N,N,N,N
elf_x86_link_hash_table_free,0002e6e0,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,0x8c8,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,0x8d0,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,0x8d8,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,bfd_elf_mmap_section_contents,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,bfd_elf_rela_local_sym,Low-Low,Y,N,N,N,N
elf_x86_size_or_finish_relative_reloc,bfd_x86_elf_link_report_relative_reloc,Low-Low,Y,N,N,N,N
elfcore_grok_freebsd_note,0x70,Low-Low,Y,N,N,N,N
elfcore_grok_freebsd_note,0x88,Low-Low,Y,N,N,N,N
elfcore_grok_freebsd_note,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_netbsd_note,0x88,Low-Low,Y,N,N,N,N
elfcore_grok_netbsd_note,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_nto_note,0x58,Low-Low,Y,N,N,N,N
elfcore_grok_nto_note,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
elfcore_grok_nto_note,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_nto_note,bfd_make_section_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_nto_regs,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
elfcore_grok_nto_regs,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_nto_regs,bfd_make_section_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_openbsd_note,0x88,Low-Low,Y,N,N,N,N
elfcore_grok_openbsd_note,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_lwpstatus,0x58,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_lwpstatus,bfd_elfcore_make_pseudosection,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_lwpstatus,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_note,elfcore_grok_solaris_lwpstatus,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_note,elfcore_grok_solaris_prstatus,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_prstatus,0x58,Low-Low,Y,N,N,N,N
elfcore_grok_solaris_prstatus,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
elfcore_grok_spu_note,bfd_make_section_anyway_with_flags,Low-Low,Y,N,N,N,N
find_abstract_instance,0002e6e0,Low-Low,Y,N,N,N,N
find_abstract_instance,comp_unit_maybe_decode_line_info,Low-Low,Y,N,N,N,N
find_address_in_section,0x238,Low-Low,Y,N,N,N,N
generic_link_check_archive_element,0x2c8,Low-Low,Y,N,N,N,N
generic_link_check_archive_element,bfd_make_section_old_way,Low-Low,Y,N,N,N,N
get_program_header_size,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
htab_create_typed_alloc,0x50,Low-Low,Y,N,N,N,N
htab_remove_elt_with_hash,htab_find_slot_with_hash,Low-Low,Y,N,N,N,N
ihex_get_section_contents,0002e6e0,Low-Low,Y,N,N,N,N
pe_ILF_make_a_section,bfd_make_section_old_way,Low-Low,Y,N,N,N,N
pe_ILF_make_a_section,bfd_set_section_flags,Low-Low,Y,N,N,N,N
pe_ILF_make_a_symbol_reloc,bfd_reloc_type_lookup,Low-Low,Y,N,N,N,N
pex64_get_section_by_rva,bfd_get_section_by_name,Low-Low,Y,N,N,N,N
set_default_bfd_target,bfd_set_default_target,Low-Low,Y,N,Y,N,N
sframe_decode_fre_start_address,sframe_fre_start_addr_size,Low-Low,Y,N,N,N,N
sframe_encoder_add_fre,0002e6f0,Low-Low,Y,N,N,N,N
sframe_encoder_add_fre,sframe_fre_start_addr_size,Low-Low,Y,N,N,N,N
sframe_encoder_add_funcdesc,0002e6f0,Low-Low,Y,N,N,N,N
sframe_encoder_add_funcdesc_v2,sframe_encoder_add_funcdesc,Low-Low,Y,N,N,N,N
srec_get_section_contents,0002e6e0,Low-Low,Y,N,N,N,N
stash_maybe_update_info_hash_tables,comp_unit_maybe_decode_line_info,Low-Low,Y,N,N,N,N
ada_demangle,0002e6e0,Mixed-Level,Y,N,N,N,N
add_data_entry,bfd_get_section_by_name,Mixed-Level,Y,N,N,N,N
add_symbols,bfd_plugin_get_symbols_in_object_only,Mixed-Level,Y,N,N,N,N
add_symbols_v2,bfd_plugin_get_symbols_in_object_only,Mixed-Level,Y,N,N,N,N
arange_add,insert_arange_in_trie,Mixed-Level,Y,N,N,N,N
bfd_add_bfd_to_archive_cache,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_add_bfd_to_archive_cache,htab_create_alloc,Mixed-Level,Y,N,N,N,N
bfd_add_bfd_to_archive_cache,htab_find_slot,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_hash_table_init_n,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,imp.memset,Mixed-Level,Y,N,N,N,N
bfd_add_merge_section,objalloc_alloc,Mixed-Level,Y,N,N,N,N
bfd_append_relative_path,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_append_relative_path,imp.strcpy,Mixed-Level,Y,N,N,N,N
bfd_append_relative_path,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_append_relative_path,imp.strncpy,Mixed-Level,Y,N,N,N,N
bfd_append_relative_path,lbasename,Mixed-Level,Y,N,N,N,N
bfd_arch_default_fill,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_arch_default_fill,imp.memset,Mixed-Level,Y,N,N,N,N
bfd_arch_get_compatible,imp.strcmp,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_get_error,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_get_file_size,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_getb64,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_read,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_release,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_seek,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_slurp_armap,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,bfd_tell,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_archive_64_bit_slurp_armap,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd44_construct_extended_name_table,bfd_ar_spacepad,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd44_construct_extended_name_table,lbasename,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_ar_spacepad,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_flush,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_get_current_time,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_perror,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_seek,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_stat,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,bfd_write,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_archive_bsd_update_armap_timestamp,imp.getenv,Mixed-Level,Y,N,N,N,N
bfd_archive_close_and_cleanup,bfd_close,Mixed-Level,Y,N,N,N,N
bfd_archive_close_and_cleanup,bfd_close_all_done,Mixed-Level,Y,N,N,N,N
bfd_archive_close_and_cleanup,htab_delete,Mixed-Level,Y,N,N,N,N
bfd_archive_close_and_cleanup,imp.close,Mixed-Level,Y,N,N,N,N
bfd_asprintf,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_bsd_truncate_arname,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_bsd_truncate_arname,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_bsd_truncate_arname,lbasename,Mixed-Level,Y,N,N,N,N
bfd_bsd_write_armap,0x98,Mixed-Level,Y,N,N,N,N
bfd_cache_lookup_worker,bfd_abort,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_errmsg,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_error_handler,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_get_error,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_open_file_unlocked,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_real_fseek,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,bfd_set_error,Mixed-Level,Y,N,Y,N,N
bfd_cache_lookup_worker,dcgettext,Mixed-Level,N,N,Y,N,N
bfd_cache_lookup_worker,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_cache_set_uncloseable,bfd_lock,Mixed-Level,Y,N,Y,N,N
bfd_cache_set_uncloseable,bfd_unlock,Mixed-Level,Y,N,Y,N,N
bfd_check_compression_header,bfd_log2,Mixed-Level,Y,N,N,N,N
bfd_check_compression_header,elf_phdr,Mixed-Level,Y,N,N,N,N
bfd_check_format_matches,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_check_format_matches,0xb8,Mixed-Level,Y,N,N,N,N
bfd_check_format_matches,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
bfd_check_format_matches,bfd_cache_set_uncloseable,Mixed-Level,Y,N,Y,N,N
bfd_check_format_matches,bfd_plugin_specified_p,Mixed-Level,Y,N,Y,N,N
bfd_check_format_matches,bfd_section_list_clear,Mixed-Level,Y,N,Y,N,N
bfd_close,0xf8,Mixed-Level,Y,N,N,N,N
bfd_close,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
bfd_close_all_done,0x118,Mixed-Level,Y,N,N,N,N
bfd_close_all_done,0x20,Mixed-Level,Y,N,N,N,N
bfd_close_all_done,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
bfd_coff_final_link,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,0x110,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,0x138,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,0x140,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,0x20,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,0x220,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,bfd_coff_reloc_link_order,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,bfd_default_link_order,Mixed-Level,Y,N,N,N,N
bfd_coff_final_link,bfd_link_hash_traverse,Mixed-Level,Y,N,N,N,N
bfd_coff_free_cached_info,bfd_dwarf2_cleanup_debug_info,Mixed-Level,Y,N,N,N,N
bfd_coff_free_cached_info,bfd_release,Mixed-Level,Y,N,N,N,N
bfd_coff_free_cached_info,bfd_stab_cleanup,Mixed-Level,Y,N,N,N,N
bfd_coff_free_cached_info,htab_delete,Mixed-Level,Y,N,N,N,N
bfd_coff_gc_mark.constprop.0,bfd_coff_read_internal_relocs,Mixed-Level,Y,N,N,N,N
bfd_coff_gc_sections,bfd_coff_gc_mark.constprop.0,Mixed-Level,Y,N,N,N,N
bfd_coff_gc_sections,bfd_link_hash_traverse,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,bfd_clear_contents,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,bfd_error_handler,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_coff_generic_relocate_section,imp.fwrite,Mixed-Level,Y,N,N,N,N
bfd_coff_get_external_symbols,bfd_get_file_size,Mixed-Level,Y,N,N,N,N
bfd_coff_get_external_symbols,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_coff_get_external_symbols,bfd_read,Mixed-Level,Y,N,N,N,N
bfd_coff_get_external_symbols,bfd_seek,Mixed-Level,Y,N,N,N,N
bfd_coff_get_external_symbols,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_coff_internal_syment_name,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_coff_internal_syment_name,bfd_coff_read_string_table,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_error_handler,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_hash_allocate,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_link_hash_lookup,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,imp.strcmp,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,imp.strncmp,Mixed-Level,Y,N,N,N,N
bfd_coff_link_add_symbols,rflags,Mixed-Level,Y,N,N,N,N
bfd_coff_link_hash_newfunc,bfd_hash_allocate,Mixed-Level,Y,N,N,N,N
bfd_coff_link_hash_table_create,bfd_coff_link_hash_table_init,Mixed-Level,Y,N,N,N,N
bfd_coff_link_hash_table_create,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x108,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x120,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x18,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x20,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x220,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x28,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,0x48,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_coff_get_external_symbols,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_coff_internal_syment_name,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_get_full_section_contents,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_get_section_by_name,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_malloc_and_get_section,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,bfd_set_section_contents,Mixed-Level,Y,N,N,N,N
bfd_coff_link_input_bfd,coff_section_from_bfd_index,Mixed-Level,Y,N,N,N,N
bfd_coff_read_internal_relocs,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_coff_read_internal_relocs,0xa8,Mixed-Level,Y,N,N,N,N
bfd_coff_read_string_table,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_coff_read_string_table,0x88,Mixed-Level,Y,N,N,N,N
bfd_coff_reloc_link_order,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_coff_reloc_link_order,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
bfd_coff_reloc_link_order,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_coff_reloc_link_order,bfd_zmalloc,Mixed-Level,Y,N,N,N,N
bfd_coff_set_symbol_class,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_coff_set_symbol_class,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_coff_write_global_sym,0x18,Mixed-Level,Y,N,N,N,N
bfd_coff_write_global_sym,0x20,Mixed-Level,Y,N,N,N,N
bfd_compress_section,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_compress_section,bfd_compress_section_contents,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,bfd_release,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,compress,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,compressBound,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,decompress_contents,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_compress_section_contents,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_compute_and_write_armap,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_compute_and_write_armap,0x120,Mixed-Level,Y,N,N,N,N
bfd_compute_and_write_armap,0x1b8,Mixed-Level,Y,N,N,N,N
bfd_compute_and_write_armap,0x1f0,Mixed-Level,Y,N,N,N,N
bfd_compute_and_write_armap,0x1f8,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,adjust_relative_path,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,bfd_ar_spacepad,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,filename_cmp,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,filename_ncmp,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,imp.__snprintf_chk,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_construct_extended_name_table,lbasename,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,elf_phdr,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,imp.memmove,Mixed-Level,Y,N,N,N,N
bfd_convert_section_contents,imp.strncmp,Mixed-Level,Y,N,N,N,N
bfd_convert_section_setup,bfd_elf_convert_gnu_property_size,Mixed-Level,Y,N,N,N,N
bfd_convert_section_setup,bfd_get_compression_header_size,Mixed-Level,Y,N,N,N,N
bfd_create_gnu_debuglink_section,bfd_get_section_by_name,Mixed-Level,Y,N,N,N,N
bfd_create_gnu_debuglink_section,bfd_make_section_with_flags,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,elf_phdr,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_default_link_order,imp.memset,Mixed-Level,Y,N,N,N,N
bfd_default_set_arch_mach,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_delete_bfd,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_delete_bfd,0x120,Mixed-Level,Y,N,N,N,N
bfd_delete_bfd,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
bfd_demangle,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_discard_section_stabs,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_discard_section_stabs,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_discard_section_stabs,elf_phdr,Mixed-Level,Y,N,N,N,N
bfd_discard_section_stabs,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_dont_truncate_arname,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_dont_truncate_arname,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_dont_truncate_arname,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_dont_truncate_arname,lbasename,Mixed-Level,Y,N,N,N,N
bfd_doprnt,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
bfd_dwarf1_cleanup_debug_info,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_dwarf1_find_nearest_line,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_dwarf1_find_nearest_line,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_dwarf1_find_nearest_line,parse_die,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_cleanup_debug_info,0002e6e0,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_alloc,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_assert,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_check_format,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_close,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_dwarf2_slurp_debug_info,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_hash_lookup,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_hash_table_init,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_openr,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_release,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,bfd_set_error,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,comp_unit_find_line,Mixed-Level,Y,N,N,N,N
bfd_dwarf2_find_nearest_line_with_alt,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
